x,intensity
2133.4499,0.2792813388828746
2135.3788,0.2778020588887918
2137.3077000000003,0.27992011888031954
2139.2366,0.27023755891904977
2141.1655,0.2721538989113844
2143.0944,0.2741038589035846
2145.0233,0.2728262989086948
2146.9522,0.27971839888112643
2148.8811,0.2905776588376893
2150.81,0.2980076788079693
2152.739,0.294107758823569
2154.668,0.2985455988058176
2156.5969999999998,0.28802253884790985
2158.526,0.27407023890371907
2160.455,0.2778692988885228
2162.384,0.2859717188561131
2164.313,0.2938387988246448
2166.2419999999997,0.28368555886525776
2168.171,0.26701003893195985
2170.1,0.26361441894554233
2172.029,0.2480819790076721
2173.958,0.24875437900498246
2175.8869999999997,0.26031965895872133
2177.816,0.24408119902367517
2179.745,0.23816407904734369
2181.674,0.23762615904949533
2183.603,0.23722271905110912
2185.5319999999997,0.25141035899435854
2187.461,0.25030089899879643
2189.39,0.23977783904088862
2191.319,0.2543352989826588
2193.248,0.2555456189778175
2195.1769999999997,0.23947525904209896
2197.1059999999998,0.24324069902703724
2199.035,0.24922505900309974
2200.964,0.26734623893061504
2202.893,0.28499673886001303
2204.8219999999997,0.28358469886566123
2206.7509999999997,0.28395451886418194
2208.68,0.2858036188567855
2210.609,0.297536998809852
2212.538,0.3075557587697769
2214.4669999999996,0.30795919876816324
2216.3959999999997,0.31865035872539854
2218.325,0.3294423786822305
2220.254,0.34057059863771755
2222.183,0.33888959864444157
2224.1119999999996,0.3240631787037473
2226.0409999999997,0.31764175872943295
2227.97,0.3154228387383087
2229.8988999999997,0.29666287881334846
2231.8278,0.2721538989113844
2233.7567,0.26630401893478395
2235.6856,0.2573610989705556
2237.6144999999997,0.26754795892980815
2239.5434,0.283248498867006
2241.4723,0.2827441988690232
2243.4012,0.29363707882545165
2245.3301,0.3129013387483946
2247.259,0.32530711869877155
2249.188,0.33230007867079964
2251.117,0.3375784186496863
2253.046,0.3474626986101492
2254.975,0.3719380585122478
2256.904,0.38730239845079034
2258.833,0.38535243845859024
2260.762,0.38508347845966606
2262.691,0.3870334384518663
2264.62,0.3977245984091016
2266.549,0.3887480584450078
2268.478,0.3618520585525918
2270.407,0.35186691859253233
2272.336,0.32006239871975034
2274.265,0.2808614788765541
2276.194,0.27222113891111543
2278.123,0.26532903893868387
2280.052,0.2451234190195063
2281.9809999999998,0.23120473907518102
2283.91,0.22330403910678384
2285.839,0.21731967913072128
2287.768,0.21661365913354533
2289.697,0.2190006791239973
2291.6259999999997,0.20568715917725136
2293.555,0.20259411918962353
2295.484,0.2020898191916407
2297.413,0.1905749692377001
2299.342,0.1980554192077783
2301.2709999999997,0.2016863791932545
2303.2,0.2148654191405383
2305.129,0.21073015915707935
2307.0579,0.18412329126350685
2308.9868,0.18722305525110777
2310.9157,0.20498113918007543
2312.8446,0.1974838792100645
2314.7735000000002,0.18387450326450197
2316.7024,0.19163399923346397
2318.6313,0.18747856725008574
2320.5602,0.18705159325179363
2322.4891000000002,0.2041070191835719
2324.418,0.20303117918787528
2326.347,0.20686385917254455
2328.2760000000003,0.20874657916501368
2330.205,0.19879505920481977
2332.134,0.2052500991789996
2334.063,0.20699833917200663
2335.992,0.21183961915264152
